,bill_id,long_title,bill_status
4470,16SBN-986,local participation development share local internal revenue local,Pending
4471,16SBN-985,responsible,Pending
4472,16SBN-984,comprehensive agrarian reform c,Pending
4473,16SBN-983,public education prostate cancer,Pending
4474,16SBN-982,manufacture sale imitation,Pending
4475,16SBN-981,civil,Pending
4476,16SBN-980,noncumulative pay major surgical internal reproductive,Pending
4477,16SBN-979,creation committee environmental protection local legislative council,Pending
4478,16SBN-978,creation local print medium board proliferation obscene publication,Pending
4479,16SBN-977,power grid grant equitable preferential reliable cheap geothermal power,Pending
4480,16SBN-976,jurisdiction labor labor commission regional department labor employment labor,Pending
4481,16SBN-975,public assembly,Pending
4482,16SBN-974,respect,Pending
4483,16SBN-973,equal employment,Pending
4484,16SBN-972,priority state state appointment civil service,Pending
4485,16SBN-971,money involuntary corporation organization group,Pending
4486,16SBN-970,establishment pilot tribal housing region model human practicable culture tribal basic modern living,Pending
4487,16SBN-969,establishment scientist,Pending
4488,16SBN-968,allocation scientific technological,Pending
4489,16SBN-967,administrative military academy power armed,Pending
4490,16SBN-966,omnibus election electoral fraud,Pending
4491,16SBN-965,conduct ethical public period employment case cabinet,Pending
4492,16SBN-964,sectoral,Pending
4493,16SBN-963,internal,Pending
4494,16SBN-962,position barangay nutrition worker barangay,Pending
4497,16SBN-959,strategic food security rice reserve,Pending
4498,16SBN-958,establishment center animal vaccine disease diagnostic research development,Pending
4499,16SBN-957,boy charter power commonwealth,Pending
4501,16SBN-955,modernization atmospheric geophysical astronomical administration,Pending
4502,16SBN-954,system agriculture technology generation transfer,Pending
4503,16SBN-953,obstruction apprehension prosecution criminal,Pending
4504,16SBN-952,school calendar chapter book administrative,Pending
4505,16SBN-951,overseas bank,Pending
4506,16SBN-950,certain productivity,Pending
4507,16SBN-949,paternity,Pending
4508,16SBN-948,tax idle local,Pending
4509,16SBN-947,unattended motor,Pending
4510,16SBN-946,social security,Pending
4511,16SBN-945,service insurance system additional representation board prompt payment,Pending
4512,16SBN-944,summary titling real public,Pending
4513,16SBN-943,retention area management board percent system,Pending
4514,16SBN-942,compensation reimbursement hospitalization military,Pending
4515,16SBN-941,increase minimum pay public sector nationwide,Pending
4516,16SBN-940,tax local music industry certain local,Pending
4517,16SBN-939,additional public school public school,Pending
4518,16SBN-938,abuse enhance service support,Pending
4519,16SBN-937,daily increase salary private sector,Pending
4520,16SBN-936,mental health protection,Pending
4521,16SBN-935,comprehensive training special need,Pending
4522,16SBN-934,food,Pending
4523,16SBN-933,certain financial transaction teller machine transaction transaction teller,Pending
4524,16SBN-932,conduct ethical public principle public public trust exemplary service,Pending
4525,16SBN-931,health labor significant risk injury health care,Pending
4526,16SBN-930,public work,Pending
4527,16SBN-929,training flight gate service alcohol recognition intoxicated manner disruptive,Pending
4528,16SBN-928,motor vehicle charge motor motor charge green highway,Pending
4529,16SBN-927,chairman board clark international airport corporation,Pending
4530,16SBN-926,mechanism filing habeas,Pending
4531,16SBN-925,availability affordable college postgraduate supplemental poor,Pending
4532,16SBN-924,early voting qualified staff electoral registered,Pending
4533,16SBN-923,surveillance security safety commercial,Pending
4534,16SBN-922,local,Pending
4535,16SBN-921,scope disability international cash,Pending
4536,16SBN-920,false fraudulent advertising,Pending
4537,16SBN-919,fiber development authority series,Pending
4538,16SBN-918,time pay bone marrow blood blood,Pending
4539,16SBN-917,police academy police training institute public safety college police,Pending
4540,16SBN-916,creation bamboo center propagate bamboo specie,Pending
4541,16SBN-915,number screening,Pending
4542,16SBN-914,practice chemistry practice chemistry,Passed
4543,16SBN-913,district engineering department public work legislative country,Pending
4544,16SBN-912,certain main,Pending
4545,16SBN-911,collection transportation electronic waste cellular,Pending
4546,16SBN-910,driver education,Pending
4547,16SBN-909,sick leave bank,Pending
4548,16SBN-908,framework care treatment diabetes,Pending
4549,16SBN-907,registration licensure practice occupational therapy,Pending
4550,16SBN-906,registration licensure practice food technology,Pending
4551,16SBN-905,regulation disposal certain unlawful,Pending
4552,16SBN-904,research development extension center banana appropriation,Pending
4553,16SBN-903,division public school accountability compliance academic accountability school school district academic progress,Pending
4554,16SBN-902,higher unfair unethical,Pending
4555,16SBN-901,last full week august military appreciation week,Pending
4556,16SBN-900,mandatory polyvinyl chloride,Pending
4557,16SBN-899,travel profession,Pending
4558,16SBN-898,certain merchant marine,Pending
4559,16SBN-897,career service,Pending
4560,16SBN-896,retirement health care death world championship international professional sport prestigious international,Pending
4561,16SBN-895,strengthening extension system agriculture development,Pending
4562,16SBN-894,welfare family establishment family welfare creation family welfare commission,Pending
4563,16SBN-893,special respective significant historic,Pending
4564,16SBN-892,health safety garbage collection disaster,Pending
4565,16SBN-891,medical research facility dengue malaria fever local virus,Pending
4566,16SBN-890,accessibility,Pending
4567,16SBN-889,new central bank,Pending
4568,16SBN-888,research health disease prevention research hormone disruption,Pending
4569,16SBN-887,retail price maintenance uniform scheme book trade end view affordable accessible related educational private public,Pending
4570,16SBN-886,role armed,Pending
4571,16SBN-885,role vernacular functional literacy classroom,Pending
4572,16SBN-884,system,Pending
4573,16SBN-883,research health,Pending
4574,16SBN-882,certain tariff custom,Pending
4575,16SBN-881,center autism,Pending
4576,16SBN-880,hazard pay barangay incumbency,Pending
4577,16SBN-879,pregnant infection human deficiency virus,Pending
4578,16SBN-878,affordable health care health maintenance,Pending
4579,16SBN-877,fisherfolk assistance,Pending
4580,16SBN-876,power debt service foreign borrowing,Archived
4581,16SBN-875,practice speech pathology,Pending
4582,16SBN-874,omnibus election,Pending
4583,16SBN-873,basic education rehabilitation improvement basic education rehabilitation improvement,Pending
4584,16SBN-872,base conversion development authority allocation sale lease transaction military base,Pending
4585,16SBN-871,cocaine illegal pregnancy death serious physical injury unborn child,Pending
4586,16SBN-870,orientation assumption,Pending
4587,16SBN-869,omnibus election electoral fraud,Pending
4588,16SBN-868,twenty day special holiday observance founding anniversary,Pending
4589,16SBN-867,commission family,Pending
4590,16SBN-866,working time private sector thereby labor,Pending
4591,16SBN-865,unlawful commercial indecent obscene,Pending
4592,16SBN-864,modernization resource information authority,Pending
4593,16SBN-863,curriculum educational nonformal indigenous learning youth course society environment,Pending
4594,16SBN-862,educational,Pending
4595,16SBN-861,protection personal intrusion commercial,Pending
4596,16SBN-860,certain connection international money transfer,Pending
4597,16SBN-859,transmission indecent material computer,Pending
4598,16SBN-858,medical association medical professional organization,Pending
4599,16SBN-857,center indigenous cultural,Pending
4600,16SBN-856,health department health,Pending
4601,16SBN-855,bakery industry bakery regulatory agency,Pending
4602,16SBN-854,disabled additional similar senior,Pending
4603,16SBN-853,work security tenure labor,Pending
4604,16SBN-852,data placement center,Pending
4605,16SBN-851,information agency information agency additional function nationwide welfare,Pending
4606,16SBN-850,personnel armed orientation course culture language dialect way living habit tradition like cultural,Pending
4607,16SBN-849,naval academy,Pending
4608,16SBN-848,youth center,Pending
4609,16SBN-847,traffic engineering center,Pending
4610,16SBN-846,tax medium air time space educational,Pending
4611,16SBN-845,security tenure private sector new labor,Pending
4612,16SBN-844,proceeds tax exclusive allocation education health need people internal revenue,Archived
4613,16SBN-843,tax public school state,Pending
4614,16SBN-842,modernization atmospheric geophysical astronomical administration,Pending
4615,16SBN-841,department environment natural resource information authority disaster council territory vulnerable sea result global warming high risk natural,Archived
4616,16SBN-840,indirect job due labor,Pending
4617,16SBN-839,unlawful name identity manner,Pending
4618,16SBN-838,certain comprehensive dangerous,Pending
4619,16SBN-837,access information food basic right people food food supply,Pending
4620,16SBN-836,housing,Pending
4621,16SBN-835,strengthening extension system agriculture development,Pending
