,bill_id,long_title_x,bill_status,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,num,congress,long_title_y,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,upper,mon,quarter,scope_national,majority_bloc,len_desc
141,16SBN-3200,"['clearinghouse', 'character', 'education']",Archived,1,0,1,0,0,0,1,0,0,0,SBN-3200,16,an act establishing a national clearinghouse for character education,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,68
142,16SBN-3199,"['hazardous', 'pay', 'probation', 'parole', 'duty']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3199,16,an act providing hazardous pay to probation and parole officers who perform the duty of supervising and counseling parolees,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,123
143,16SBN-3198,"['express', 'consent', 'patient', 'authorized', 'representative', 'presence', 'nonmedical', 'surgery']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3198,16,"an act requiring the express, written consent of a patient or his authorized representative to authorize the presence of non-medical pesonnel during surgery",2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,156
144,16SBN-3197,['internship'],Archived,0,0,0,0,0,0,0,0,0,0,SBN-3197,16,an act improving government internship programs to facilitate hiring of full-time government employees,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,102
145,16SBN-3196,"['protecting', 'wireless', 'telephone']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3196,16,an act protecting consumers of wireless telephone services,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,58
146,16SBN-3195,"['secretary', 'health', 'public', 'education', 'campaign', 'importance', 'advance', 'care', 'right', 'health', 'care']",Archived,1,0,1,1,0,1,1,0,0,1,SBN-3195,16,an act directing the secretary of health to develop and implement a national public education campaign on the importance of advance care planning and of an individual's right to direct and participate in his or her health care decisions,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,236
147,16SBN-3194,"['reorganization', 'police', 'commission']",Archived,0,0,0,0,1,0,0,1,1,0,SBN-3194,16,an act providing for the reorganization of the national police commission,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,73
148,16SBN-3193,"['mandatory', 'period', 'disturbance', 'residential', 'land']",Archived,1,0,0,0,0,0,0,0,0,0,SBN-3193,16,"an act providing for a mandatory period to relocate squatters, granting disturbance fees to owners of illegally occupied residential land, and penalizing violations thereof",2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,172
149,16SBN-3192,"['consumer', 'access', 'vehicle', 'loss', 'data']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3192,16,an act improving consumer access to passenger vehicle loss data held by insurers,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,80
150,16SBN-3191,"['criminal', 'justice', 'reform', 'commission', 'investigation', 'prevention', 'wrongful']",Archived,0,0,0,1,1,0,0,0,0,0,SBN-3191,16,an act creating a criminal justice reform commission charged with the investigation and prevention of wrongful convictions,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,122
151,16SBN-3190,"['secretary', 'department', 'labor', 'employment', 'local', 'employment', 'training']",Archived,0,1,0,0,0,1,1,0,0,0,SBN-3190,16,an act authorizing the secretary of the department of labor and employment to award grants to local goverment units to carry out employment training programs,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,157
152,16SBN-3189,"['charity', 'horse']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3189,16,"an act amending sections 6  and 11 of republic act no 1169, as amended, also known as an act providing for charity sweepstakes, horse races, and lotteries",2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,154
153,16SBN-3188,"['hazardous', 'effect', 'lead', 'contamination', 'water', 'drinking', 'water']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3188,16,an act stopping the hazardous effects of lead contamination of water supplies in drinking water coolers,2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,103
154,16SBN-3187,"['waiver', 'retirement', 'age', 'requirement', 'least', 'twenty', 'service', 'service', 'insurance', 'system']",Archived,1,1,0,0,1,0,0,0,0,1,SBN-3187,16,"an act providing for the waiver of the retirement age requirement of the government employees who have rendered at least twenty (20) years of service, further amending for the purpose presidential decree no. 1146, as amended, otherwise known as the revised government service insurance system act of 1977",2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,304
155,16SBN-3186,"['pilot', 'eligible', 'higher', 'education', 'pregnant', 'student', 'pregnant', 'prospective', 'birth', 'adoption', 'child', 'adoption']",Archived,1,1,1,0,0,1,1,0,0,0,SBN-3186,16,"an act establishing a pilot program to provide grants to encourage eligible institutions of higher education to establish and operate pregnant and parenting student services offices for pregnant students, parenting students, prospective parenting students who are anticipating a birth or adoption, and students who are placing or have placed a child for adoption",2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,362
156,16SBN-3185,"['scope', 'unlawful', 'marriage', 'foreign', 'various', 'available']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3185,16,"an act broadening the scope of unlawful practices of matching filipino women for marriage to foreign nationals to include various schemes made available through the internet, amending for this purpose republic act  no. 6955",2/1/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,119,False,2,1,True,True,223
157,16SBN-3184,"['perishable', 'agricultural']",Archived,1,0,0,0,0,0,0,0,0,0,SBN-3184,16,an act requiring country-of-origin labeling of perishable agricultural commodities imported into the philippines and establishing penalties for violations of the labeling requirements,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,183
158,16SBN-3183,"['salt', 'intake', 'conventional', 'salt', 'strict', 'consumer', 'education', 'partnership', 'food', 'industry']",Archived,1,0,1,0,0,0,1,0,0,1,SBN-3183,16,"an act regulating the salt intake of consumers by providing alternatives to the conventional use of salt, requiring strict labelling standards, consumer education, and initiating partnership with the food industry",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,213
159,16SBN-3182,"['amusement', 'gaming', 'corporation']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3182,16,"an act amending presidential decree no. 1869, expressly excluding jai-alai games from the franchised activities of the philippine amusement and gaming corporation",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,162
160,16SBN-3181,"['defilement', 'water', 'supply']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3181,16,an act punishing the defilement of water supply,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,47
161,16SBN-3180,"['disposal', 'electronic', 'equipment', 'solid', 'waste', 'management']",Archived,0,0,0,0,0,1,0,0,1,0,SBN-3180,16,an act prohibiting the disposal of electronic equipment at solid waste management facilities,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,92
162,16SBN-3179,"['engine', 'fire', 'suppression', 'system']",Archived,1,0,0,0,1,0,0,0,0,0,SBN-3179,16,an act requiring the use of engine fire suppression system on buses,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,67
163,16SBN-3178,"['chapter', 'book', 'local']",Archived,0,1,0,0,0,0,1,0,0,0,SBN-3178,16,"an act amending section 463, chapter 2, title 4, book 3 of republic act no. 7160, otherwise known as the local government code of 1991",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,134
164,16SBN-3177,"['young', 'development']",Archived,0,0,0,0,0,0,1,0,1,1,SBN-3177,16,an act assisting young athletes by providing programs and incentives for their development,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,90
165,16SBN-3176,"['secretary', 'health', 'consultation', 'secretary', 'education', 'voluntary', 'basis', 'risk', 'food', 'allergy', 'anaphylaxis']",Archived,1,0,1,0,0,0,1,0,0,1,SBN-3176,16,"an act directing the secretary of health, in consultation with the secretary of education, to develop guidelines to be used on a voluntary basis to develop plans to manage the risk of food allergy and anaphylaxis in schools",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,223
166,16SBN-3175,"['unlawful', 'employment', 'discrimination', 'employment']",Archived,0,0,0,0,0,1,0,0,0,0,SBN-3175,16,an act prohibiting unlawful employment practices resulting to discrimination in employment,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,90
167,16SBN-3174,"['scope', 'taxing', 'local', 'book', 'local']",Archived,0,1,0,0,0,0,1,0,0,0,SBN-3174,16,"an act broadening the scope of taxing powers of local government units (lgus), amending title 1, book 2 of republic act no . 7160, otherwise known as the local government code of 1991",1/28/16,Local,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,False,True,183
168,16SBN-3173,"['accuracy', 'eyewitness']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3173,16,an act improving the accuracy of eyewitness identifications,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,59
169,16SBN-3172,"['department', 'environment', 'natural', 'environmental', 'penalty']",Archived,0,0,0,0,1,1,1,0,0,0,SBN-3172,16,"an act authorizing the department of environment and natural resources to award grants to assist barangays in complying with environmental requirements, and authorizing the use of penalty amounts collected under laws to finance the grants",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,238
170,16SBN-3171,"['family', 'mandatory', 'issuance', 'marriage', 'license']",Archived,0,1,0,0,0,0,0,0,0,0,SBN-3171,16,"an act amending article 16 of executive order no. 209 as amended by executive order no. 227, otherwise known as the family code of the philippines, making it mandatory for couples to undergo counseling prior to the issuance of a marriage license",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,245
171,16SBN-3170,"['motor', 'vehicle', 'charge', 'motor']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3170,16,"an act amending republic act no. 8794, otherwise known as an act imposing a motor vehicle user's charge on owners of all types of motor vehicles",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,144
172,16SBN-3169,"['mental', 'behavioral', 'health', 'college', 'university']",Archived,0,0,0,0,0,0,1,0,0,0,SBN-3169,16,an act improving the mental and behavioral health services in college and university campuses,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,93
173,16SBN-3168,"['higher', 'education', 'curriculum', 'development', 'graduate', 'training', 'advanced', 'energy', 'green', 'building']",Archived,1,0,1,0,0,0,1,0,1,1,SBN-3168,16,an act authorizing higher education curriculum development and graduate training in advanced energy and green building technologies,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,131
174,16SBN-3167,"['property', 'registration']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3167,16,"an act amending the presidential decree no. 1529, otherwise known as the property registration decree, section 110",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,114
175,16SBN-3166,"['new', 'crime', 'unjust', 'vexation', 'penalty']",Archived,0,0,0,0,0,0,0,1,0,0,SBN-3166,16,"an act amending article 287 of act no. 3815, otherwise known as the penal code , as amended, and creating a new article defining the crime of unjust vexation and increasing the penalty thereof",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,192
176,16SBN-3165,"['governing', 'derelict', 'motor']",Archived,0,0,0,0,0,0,0,0,0,0,SBN-3165,16,an act governing abandoned and derelict motor vehicles,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,54
177,16SBN-3163,"['book', 'local']",Archived,0,1,0,0,0,0,1,0,0,0,SBN-3163,16,"an act amending title i, book ii of republic act no 7160, otherwise known as the local government code of 1991",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,110
178,16SBN-3162,"['department', 'interior', 'local']",Archived,0,0,0,0,0,1,1,0,0,0,SBN-3162,16,"an act amending section 5 (a)(1), section 51 (a)(2), section 51 (b)(4)(i), and section 52 of republic act no. 6975, as amended by republic act 8551, otherwise known as the department of the interior and local government act of 1990",1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,231
179,16SBN-3161,"['health', 'care', 'resistant']",Archived,1,0,0,0,0,0,1,0,0,0,SBN-3161,16,an act requiring health care providers to report cases of antimicrobial resistant infections,1/28/16,National,Sent to the Archives,"Defensor Santiago, Miriam",5/30/16,False,Miriam Santiago,PRP,Majority,21,1,123,False,1,1,True,True,92
